City of Bakersfield,10/4/2019,07/30/2019, 09/05/2019,,,,,,,,,,,,,,,,,,,
San Francisco Department of Public Health,10/3/2019,11/14/2018, 08/07/2019,,,,,,,,,,,,,,,,,,,
"McAlister’s Corporation, Moe’s Stores LLC, Schlotzsky’s Stores LLC, as well as entities that are franchisees ",10/2/2019,4/11/2019, 07/22/2019,,,,,,,,,,,,,,,,,,,
,10/2/2019,03/14/2019, 06/12/2019,,,,,,,,,,,,,,,,,,,
"Drury Hotels Company, LLC",10/1/2019,12/28/2017, 06/02/2019,,,,,,,,,,,,,,,,,,,
Zynga,09/30/2019,n/a,,,,,,,,,,,,,,,,,,,,
"DoorDash, Inc.",09/27/2019,5/4/2019,,,,,,,,,,,,,,,,,,,,
Kaiser Permanente,09/26/2019,8/12/2019,,,,,,,,,,,,,,,,,,,,
Jewish Community Federation,09/24/2019,09/18/2018,,,,,,,,,,,,,,,,,,,,
Amateur Athletic Union,09/13/2019,10/1/2018, 07/02/2019,,,,,,,,,,,,,,,,,,,
Coyuchi,9/11/2019,06/20/2019,,,,,,,,,,,,,,,,,,,,
"Cornerstone Building Brands, Inc.",9/11/2019,4/1/2019, 04/02/2019,,,,,,,,,,,,,,,,,,,
Miller Kaplan Arase LLP,9/11/2019,03/22/2019,,,,,,,,,,,,,,,,,,,,
Capital One,9/11/2019,03/22/2019, 03/23/2019,,,,,,,,,,,,,,,,,,,
Calibre CPA Group ,9/9/2019,3/11/2019, 05/07/2019,,,,,,,,,,,,,,,,,,,
CafePress Inc.,9/5/2019,02/19/2019,,,,,,,,,,,,,,,,,,,,
Andy Frain Services,9/3/2019,05/22/2019,,,,,,,,,,,,,,,,,,,,
Foxit Software,9/3/2019,n/a,,,,,,,,,,,,,,,,,,,,
"Carl's Golfland, Inc.",08/30/2019,03/25/2019, 07/14/2019,,,,,,,,,,,,,,,,,,,
"Creation Entertainment, Inc.",08/26/2019,2/1/2018, 10/10/2018,,,,,,,,,,,,,,,,,,,
"Eye Safety Systems, Inc. (ESS)",08/22/2019,11/21/2017, 07/16/2019,,,,,,,,,,,,,,,,,,,
Alight Solutions LLC,08/20/2019,09/22/2014, 10/01/2016,,,,,,,,,,,,,,,,,,,
Niche.com Inc.,08/20/2019,07/24/2019,,,,,,,,,,,,,,,,,,,,
Los Angeles Police Federal Credit Union,08/19/2019,07/17/2019,,,,,,,,,,,,,,,,,,,,
Hospice of San Joaquin,08/19/2019,7/2/2019,,,,,,,,,,,,,,,,,,,,
Marks & Associates,08/14/2019,11/1/2019,,,,,,,,,,,,,,,,,,,,
Capital One,8/12/2019,03/22/2019, 03/23/2019,,,,,,,,,,,,,,,,,,,
StockX LLC,8/9/2019,05/14/2019,,,,,,,,,,,,,,,,,,,,
"Vitagene, Inc. ",8/6/2019,n/a,,,,,,,,,,,,,,,,,,,,
TBI Mortgage Company,8/5/2019,n/a,,,,,,,,,,,,,,,,,,,,
"Jofit, LLC ",8/5/2019,01/18/2019, 05/12/2019,,,,,,,,,,,,,,,,,,,
"Amarin Pharma, Inc.",8/5/2019,5/2/2018, 06/20/2019,,,,,,,,,,,,,,,,,,,
Presbyterian Healthcare Services,8/2/2019,5/9/2019,,,,,,,,,,,,,,,,,,,,
National Baseball Hall of Fame and Museum,8/2/2019,11/15/2018, 05/14/2019,,,,,,,,,,,,,,,,,,,
Sark Technologies LLC,8/2/2019,09/23/2018,,,,,,,,,,,,,,,,,,,,
State Farm Mutual Insurance Company,8/1/2019,7/6/2019, 07/08/2019, 07/12/2019, 07/13/2019, 07/14/2019, 07/17/2019, 07/19/2019, 07/20/2019, 07/22/2019,,,,,,,,,,,,
"SaveDay, Inc.",07/31/2019,7/5/2019,,,,,,,,,,,,,,,,,,,,
"Trusted Tours & Attractions, LLC",07/29/2019,03/24/2019, 06/27/2019,,,,,,,,,,,,,,,,,,,
California Department of Food and Agriculture,07/29/2019,05/14/2019,,,,,,,,,,,,,,,,,,,,
Western Pathology,07/24/2019,8/1/2018, 03/30/2019,,,,,,,,,,,,,,,,,,,
"Laboratory Medicine Consultants, Ltd.",07/24/2019,8/1/2018, 03/30/2019,,,,,,,,,,,,,,,,,,,
"Zions Bancorporation, N.A.",07/23/2019,6/1/2019,,,,,,,,,,,,,,,,,,,,
"Sterling & Sterling, LLC d/b/a SterlingRisk",07/23/2019,4/3/2019,,,,,,,,,,,,,,,,,,,,
"Slack Technologies, Inc.",07/17/2019,03/20/2015,,,,,,,,,,,,,,,,,,,,
"C&S Wholesale Grocers, Inc.",07/17/2019,06/18/2019,,,,,,,,,,,,,,,,,,,,
"Clinical Pathology Laboratories, Inc.",07/15/2019,8/1/2018, 03/30/2019,,,,,,,,,,,,,,,,,,,
"Sunrise Medical Laboratories, Inc.",07/15/2019,8/1/2018, 03/30/2019,,,,,,,,,,,,,,,,,,,
"CBLPath, Inc.",07/15/2019,8/1/2018, 03/30/2019,,,,,,,,,,,,,,,,,,,
Laboratory Corporation of America Holdings,07/15/2019,8/1/2018, 03/30/2019,,,,,,,,,,,,,,,,,,,
"Northwood, Inc.",07/15/2019,5/3/2019, 05/06/2019,,,,,,,,,,,,,,,,,,,
"Zero Technologies, LLC",07/15/2019,11/4/2018, 04/09/2019,,,,,,,,,,,,,,,,,,,
Miller Kaplan Arase LLP,7/10/2019,03/22/2019,,,,,,,,,,,,,,,,,,,,
Nemadji Research Corporation d/b/a California Reimbursement Enterprises,7/8/2019,03/28/2019,,,,,,,,,,,,,,,,,,,,
Ameritas Life Insurance Corp.,7/8/2019,5/1/2019, 06/04/2019,,,,,,,,,,,,,,,,,,,
Sprint,7/3/2019,6/8/2019, 06/23/2019,,,,,,,,,,,,,,,,,,,
SkinSolutions.MD LLC,7/3/2019,04/19/2019, 06/06/2019,,,,,,,,,,,,,,,,,,,
"FlexCare, LLC d/b/a FlexCare Medical Staffing",7/3/2019,03/26/2019,,,,,,,,,,,,,,,,,,,,
"Backcountry Edge, Inc.",7/2/2019,n/a,,,,,,,,,,,,,,,,,,,,
Micro-Mom Scooters LLC d/b/a Micro Kickboard,06/27/2019,03/14/2019, 04/25/2019,,,,,,,,,,,,,,,,,,,
"IM Shopping, Inc.",06/26/2019,04/24/2019,,,,,,,,,,,,,,,,,,,,
"Loungefly, LLC",06/26/2019,n/a,,,,,,,,,,,,,,,,,,,,
The Union Labor Life Insurance Company,06/26/2019,4/4/2019,,,,,,,,,,,,,,,,,,,,
City College of San Francisco,06/25/2019,2/11/2019,,,,,,,,,,,,,,,,,,,,
"Yogurtland Franchising, Inc.",06/24/2019,6/5/2019, 06/06/2019,,,,,,,,,,,,,,,,,,,
"Dominion Dental Services, Inc., Dominion National Insurance Company, and Dominion Dental Services USA, Inc. (hereinafter referred to collectively as “Dominion National”).",06/21/2019,08/25/2010, 03/31/2019,,,,,,,,,,,,,,,,,,,
Oklahoma Department of Securities,06/20/2019,11/29/2018,,,,,,,,,,,,,,,,,,,,
Placer Union High School District,06/19/2019,n/a,,,,,,,,,,,,,,,,,,,,
"EatStreet, Inc.",06/14/2019,5/3/2019,,,,,,,,,,,,,,,,,,,,
UC San Diego Health,06/14/2019,12/8/2017, 12/09/2017,,,,,,,,,,,,,,,,,,,
"American Medical Response, Inc.",6/11/2019,09/24/2018, 09/25/2018,,,,,,,,,,,,,,,,,,,
Princess Polly Group Pty Ltd,6/7/2019,11/1/2018, 04/29/2019,,,,,,,,,,,,,,,,,,,
"Avalara, Inc.",6/7/2019,05/22/2019,,,,,,,,,,,,,,,,,,,,
California Natural Products,6/7/2019,03/21/2019,,,,,,,,,,,,,,,,,,,,
Timepieces International Inc.,6/7/2019,08/15/2018,,,,,,,,,,,,,,,,,,,,
Darwin’s Natural Pet Products,6/7/2019,09/27/2016, 03/16/2019,,,,,,,,,,,,,,,,,,,
Gardner Family Health Network,6/6/2019,02/19/2019,,,,,,,,,,,,,,,,,,,,
"Evite, Inc. ",6/6/2019,02/22/2019,,,,,,,,,,,,,,,,,,,,
"Acrisure LLC, d/b/a Filice Insurance Agency",6/6/2019,4/3/2019,,,,,,,,,,,,,,,,,,,,
"Historical Emporium, inc",6/4/2019,3/2/2019,,,,,,,,,,,,,,,,,,,,
Delta Health Systems,6/4/2019,n/a,,,,,,,,,,,,,,,,,,,,
"Hannibal Industries, Inc.",05/31/2019,05/27/2019,,,,,,,,,,,,,,,,,,,,
Jackson National Life Insurance Company,05/31/2019,4/1/2019,,,,,,,,,,,,,,,,,,,,
AltaMed Health Services Corporation,05/30/2019,05/21/2018,,,,,,,,,,,,,,,,,,,,
Capistrano Unified School District,05/30/2019,4/11/2019,,,,,,,,,,,,,,,,,,,,
"Checkers Drive-In Restaurants, Inc. (“Checkers”)",05/29/2019,n/a,,,,,,,,,,,,,,,,,,,,
Mediant Communications Inc.,05/28/2019,4/1/2019,,,,,,,,,,,,,,,,,,,,
"Dawn Food Products, Inc.",05/24/2019,n/a,,,,,,,,,,,,,,,,,,,,
National Wildlife Federation,05/24/2019,1/3/2019,,,,,,,,,,,,,,,,,,,,
"Redtail Technology, Inc.",05/23/2019,n/a,,,,,,,,,,,,,,,,,,,,
The Georgia Institute of Technology,05/22/2019,12/14/2018, 03/22/2019,,,,,,,,,,,,,,,,,,,
Moda Operandi Inc.,05/22/2019,n/a,,,,,,,,,,,,,,,,,,,,
"Hematology Oncology Associates, PC",05/21/2019,12/18/2018, 02/22/2019,,,,,,,,,,,,,,,,,,,
T3 Micro Inc. ,05/20/2019,07/13/2018, 03/17/2019,,,,,,,,,,,,,,,,,,,
"Art.sy, Inc. d/b/a Artsy",05/17/2019,04/30/2018,,,,,,,,,,,,,,,,,,,,
AltaMed Health Services Corporation,05/15/2019,1/9/2019,,,,,,,,,,,,,,,,,,,,
Health Net of California and Health Net Life Insurance Company,05/13/2019,3/1/2019,,,,,,,,,,,,,,,,,,,,
Oklahoma Department of Securities,5/10/2019,11/29/2018,,,,,,,,,,,,,,,,,,,,
"Sprint Corporation (""Boost Mobile"")",5/9/2019,03/14/2019,,,,,,,,,,,,,,,,,,,,
St. Vincent Medical Center,5/8/2019,03/15/2019,,,,,,,,,,,,,,,,,,,,
Collie Accountancy,5/7/2019,04/18/2019, 04/19/2019, 04/20/2019,,,,,,,,,,,,,,,,,,
New Bit Ventures Ltd.,5/7/2019,12/9/2018,,,,,,,,,,,,,,,,,,,,
"American Indian Health & Services, Inc. ",5/6/2019,02/26/2019, 03/06/2019,,,,,,,,,,,,,,,,,,,
"EmCare, Inc., Sheridan Healthcorp, Inc. and their affiliates",5/4/2019,09/24/2018,,,,,,,,,,,,,,,,,,,,
San Francisco Unified School District,5/1/2019,4/10/2019,,,,,,,,,,,,,,,,,,,,
Immediata Health Group Corp.,04/30/2019,01/22/2019,,,,,,,,,,,,,,,,,,,,
"Citrix Systems, Inc.",04/29/2019,10/13/2018,,,,,,,,,,,,,,,,,,,,
"Loungefly, LLC",04/26/2019,09/19/2018,,,,,,,,,,,,,,,,,,,,
"Lancaster Archery Supply, Inc.",04/26/2019,7/4/2018, 02/16/2019,,,,,,,,,,,,,,,,,,,
Abel HR,04/26/2019,11/11/2018, 11/26/2018,,,,,,,,,,,,,,,,,,,
"Hot Line Construction, Inc. ",04/24/2019,10/25/2018, 11/30/2018,,,,,,,,,,,,,,,,,,,
"Vitalize, LLC",04/19/2019,7/5/2018,,,,,,,,,,,,,,,,,,,,
Mikhail Education Corporation,04/19/2019,03/20/2019, 03/26/2019,,,,,,,,,,,,,,,,,,,
International Agri-Center,04/19/2019,11/24/2018,,,,,,,,,,,,,,,,,,,,
"Gary W. Peer, M.D.",04/18/2019,03/13/2019,,,,,,,,,,,,,,,,,,,,
Dr. T.Y. Steven Ip M.D. F.A.C.S.,04/18/2019,2/6/2019,,,,,,,,,,,,,,,,,,,,
"flexPATH Strategies, LLC",04/17/2019,12/7/2018,,,,,,,,,,,,,,,,,,,,
"Centrelake Medical Group, Inc.",04/16/2019,1/9/2019, 02/19/2019,,,,,,,,,,,,,,,,,,,
"L.D. Evans, CPA",04/16/2019,11/23/2018,,,,,,,,,,,,,,,,,,,,
The Hartford Life and Accident Insurance Company,4/12/2019,2/7/2019,,,,,,,,,,,,,,,,,,,,
California Community Colleges Chancellor's Office (submitted c/o Pearson VUE),4/12/2019,10/1/2016,,,,,,,,,,,,,,,,,,,,
"Jobscience, Inc.",4/10/2019,5/11/2018,,,,,,,,,,,,,,,,,,,,
Canyon Bakehouse LLC,4/9/2019,03/29/2017, 02/12/2019,,,,,,,,,,,,,,,,,,,
"Urban One, Inc.",4/5/2019,02/28/2019,,,,,,,,,,,,,,,,,,,,
Pie Five Pizza,4/5/2019,9/7/2018, 10/25/2018,,,,,,,,,,,,,,,,,,,
Bank of the West,4/5/2019,12/3/2018, 12/22/2018,,,,,,,,,,,,,,,,,,,
Citrus Valley Health Partners,4/5/2019,5/8/2018, 05/09/2018, 05/10/2018, 05/11/2018,,,,,,,,,,,,,,,,,
AeroGrow International,4/4/2019,10/29/2018, 03/04/2019,,,,,,,,,,,,,,,,,,,
ZOLL Services LLC,4/4/2019,11/8/2018, 12/28/2018,,,,,,,,,,,,,,,,,,,
"RSC Insurance Brokerage, Inc.",4/3/2019,08/23/2018,,,,,,,,,,,,,,,,,,,,
Altura Credit Union,4/3/2019,3/5/2019, 03/06/2019, 03/07/2019, 03/08/2019,,,,,,,,,,,,,,,,,
"Key West Hotels, LLC",4/2/2019,2/7/2018, 12/13/2018,,,,,,,,,,,,,,,,,,,
"International Rehabilitative Sciences, Inc. dba RS Medical",4/2/2019,2/11/2019, 02/12/2019,,,,,,,,,,,,,,,,,,,
Earl Enterprises,03/29/2019,05/23/2018, 03/18/2019,,,,,,,,,,,,,,,,,,,
Wolverine Solutions Group,03/25/2019,09/23/2018,,,,,,,,,,,,,,,,,,,,
Verity Medical Foundation,03/22/2019,01/16/2019,,,,,,,,,,,,,,,,,,,,
"Brighton Collectibles, LLC",03/22/2019,01/28/2019, 02/15/2019,,,,,,,,,,,,,,,,,,,
Bridger Insurance Services,03/22/2019,5/7/2017,,,,,,,,,,,,,,,,,,,,
"Local Initiative Health Authority of Los Angeles County, doing business as L.A. Care Health Plan",03/18/2019,3/1/2018, 01/01/2019,,,,,,,,,,,,,,,,,,,
Sheet Metal Workers’ Local Union No. 104,03/18/2019,2/5/2019,,,,,,,,,,,,,,,,,,,,
"flexPATH Strategies, LLC",03/15/2019,12/7/2018,,,,,,,,,,,,,,,,,,,,
Cherrydale Fundraising ,03/15/2019,10/28/2018, 01/25/2019,,,,,,,,,,,,,,,,,,,
CorVel Enterprise Comp Inc.,03/15/2019,02/14/2019, 12/03/2018,,,,,,,,,,,,,,,,,,,
"Advocate Sherman Hospital (""Sherman"")",03/13/2019,5/8/2018,,,,,,,,,,,,,,,,,,,,
ABM Industries Incorporated,3/12/2019,1/8/2018, 08/07/2018,,,,,,,,,,,,,,,,,,,
International Vapor Group,3/12/2019,06/30/2018,,,,,,,,,,,,,,,,,,,,
"OnCourse Learning Corporation (“OCL”), a predecessor-in-interest to Relias LLC (“Relias”)",3/8/2019,6/11/2018,,,,,,,,,,,,,,,,,,,,
Carmel Unified School District,3/8/2019,1/5/2019,,,,,,,,,,,,,,,,,,,,
"Jewish Family & Children's Services (""JFCS"")",3/7/2019,n/a,,,,,,,,,,,,,,,,,,,,
"RSC Insurance Brokerage, Inc.",3/6/2019,08/23/2018,,,,,,,,,,,,,,,,,,,,
"Covenant Care California, LLC, on behalf of relevant affiliated nursing facilities ",3/6/2019,01/22/2019, 01/29/2019,,,,,,,,,,,,,,,,,,,
"American Cancer Society, Inc.",3/1/2019,1/8/2019, 01/31/2019,,,,,,,,,,,,,,,,,,,
Bamboo HR LLC,02/28/2019,2/11/2019, 02/13/2019,,,,,,,,,,,,,,,,,,,
"ShareThis, Inc.",02/28/2019,n/a,,,,,,,,,,,,,,,,,,,,
Phillip Capital Inc.,02/28/2019,02/28/2018,,,,,,,,,,,,,,,,,,,,
"San Antonio Winery, Inc.",02/26/2019,11/13/2018, 11/15/2018,,,,,,,,,,,,,,,,,,,
"Evergreen Alliance Golf Limited, L.P.",02/25/2019,08/15/2018, 02/04/2019,,,,,,,,,,,,,,,,,,,
UConn Health,02/22/2019,08/20/2018, 08/27/2018,,,,,,,,,,,,,,,,,,,
"ArmorGames, Inc",02/22/2019,1/1/2019,,,,,,,,,,,,,,,,,,,,
"Welk Resort Group, Inc.",02/22/2019,07/24/2018, 08/02/2018,,,,,,,,,,,,,,,,,,,
Del Taco LLC,02/21/2019,n/a,,,,,,,,,,,,,,,,,,,,
Rennline Automotive,02/21/2019,05/28/2018, 06/13/2018, 06/15/2018, 07/12/2018, 07/20/2018, 08/13/2018, 08/22/2018, 01/18/2019,,,,,,,,,,,,,
"The Topps Conpany, Inc.",02/21/2019,11/19/2018, 01/09/2019,,,,,,,,,,,,,,,,,,,
"Martin, Hutchison and Hohman, CPAs",02/21/2019,02/15/2019,,,,,,,,,,,,,,,,,,,,
University of Washington Medical Center (“UWM”),02/20/2019,12/4/2018, 01/10/2019,,,,,,,,,,,,,,,,,,,
Centinela Valley Union High School District,02/19/2019,01/29/2019,,,,,,,,,,,,,,,,,,,,
CJ Products Inc.,02/19/2019,08/30/2017,,,,,,,,,,,,,,,,,,,,
Hourglass,02/15/2019,7/3/2018,,,,,,,,,,,,,,,,,,,,
"Print EZ, Inc.",02/15/2019,9/1/2016, 09/23/2018,,,,,,,,,,,,,,,,,,,
California Physicians' Service d/b/a Blue Shield of California,02/15/2019,05/22/2018, 06/26/2018,,,,,,,,,,,,,,,,,,,
"Volt Information Sciences, Inc. ",02/15/2019,8/6/2018, 10/04/2018,,,,,,,,,,,,,,,,,,,
AltaMed Health Services Corporation,02/15/2019,05/21/2018,,,,,,,,,,,,,,,,,,,,
"North Country Business Products, Inc.",02/15/2019,1/3/2019,,,,,,,,,,,,,,,,,,,,
North 40 Outfitters,02/14/2019,2/2/2018, 11/20/2018,,,,,,,,,,,,,,,,,,,
"Five Below, Inc.",02/14/2019,11/13/2018,,,,,,,,,,,,,,,,,,,,
"Stanwich Mortgage Loan Trust A, C, and D ",2/12/2019,2/1/2018, 01/24/2019,,,,,,,,,,,,,,,,,,,
"David B. Cheatham, CPA",2/11/2019,12/8/2018,,,,,,,,,,,,,,,,,,,,
"Don Best Corporation, a subsidiary of Scientific Games Corporation",2/6/2019,10/12/2018, 10/28/2018,,,,,,,,,,,,,,,,,,,
"Bayside Covenant Church, Inc.",2/5/2019,8/3/2018, 10/20/2018,,,,,,,,,,,,,,,,,,,
Abbott Laboratories,2/5/2019,01/19/2019,,,,,,,,,,,,,,,,,,,,
"Applied Data Finance, LLC d/b/a Personify Financial",2/1/2019,07/21/2018,,,,,,,,,,,,,,,,,,,,
Sierra View Medical Center,2/1/2019,n/a,,,,,,,,,,,,,,,,,,,,
Allen Chern LLP,01/28/2019,07/27/2018, 07/30/2018,,,,,,,,,,,,,,,,,,,
Verity Medical Foundation,01/28/2019,11/28/2018,,,,,,,,,,,,,,,,,,,,
Verity Health System,01/25/2019,11/27/2018,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,01/25/2019,08/13/2018,,,,,,,,,,,,,,,,,,,,
Department of Rehabilitation,01/25/2019,1/9/2019,,,,,,,,,,,,,,,,,,,,
Zurich American Insurance Company,01/21/2019,8/1/2018, 12/31/2018,,,,,,,,,,,,,,,,,,,
Pharmaca Integrative Pharmacy Inc.,01/18/2019,07/19/2018, 12/12/2018,,,,,,,,,,,,,,,,,,,
"Aetrex Worldwide, Inc.",01/17/2019,06/22/2018, 11/20/2018, 12/04/2018,,,,,,,,,,,,,,,,,,
Graeter’s Ice Cream Company,01/15/2019,06/28/2018,,,,,,,,,,,,,,,,,,,,
"A&A Global Imports, Inc.",01/14/2019,n/a,,,,,,,,,,,,,,,,,,,,
"Jensen Enterprises, Inc. d/b/a Jensen Precast",1/11/2019,08/23/2018,,,,,,,,,,,,,,,,,,,,
"International E-Z UP, Inc.",1/11/2019,5/11/2018, 08/02/2018,,,,,,,,,,,,,,,,,,,
Centerstone Insurance and Financial Services d/b/a BenefitMall,1/3/2019,06/13/2018, 10/11/2018,,,,,,,,,,,,,,,,,,,
Humana Inc,1/3/2019,05/30/2018,,,,,,,,,,,,,,,,,,,,
"OXO International, Ltd.",1/3/2019,7/1/2018,,,,,,,,,,,,,,,,,,,,
"Aimbridge Hospitality Holdings, LLC",1/2/2019,6/7/2018, 09/24/2018,,,,,,,,,,,,,,,,,,,
Hammer Nutrition,1/2/2019,1/1/2018,,,,,,,,,,,,,,,,,,,,
Wolverine Solutions Group,12/28/2018,09/23/2018,,,,,,,,,,,,,,,,,,,,
"MJ Insurance, Inc",12/27/2018,09/26/2018,,,,,,,,,,,,,,,,,,,,
"BEL USA, LLC (""BEL"") through its website DiscountMugs.com",12/26/2018,8/5/2018,,,,,,,,,,,,,,,,,,,,
San Jose State University,12/26/2018,12/10/2018,,,,,,,,,,,,,,,,,,,,
JAND Inc. d/b/a Warby Parker,12/21/2018,09/25/2018, 11/30/2018,,,,,,,,,,,,,,,,,,,
"Michael Koch, dba Lockhart, Britton & Koch",12/20/2018,11/25/2018,,,,,,,,,,,,,,,,,,,,
"Beverages & More, Inc. dba BevMo!",12/14/2018,8/2/2018, 09/26/2018,,,,,,,,,,,,,,,,,,,
"ACE Cash Express, Inc.",12/14/2018,10/27/2018,,,,,,,,,,,,,,,,,,,,
Citrus Valley Health Partners,12/14/2018,5/8/2018,,,,,,,,,,,,,,,,,,,,
Springstone Financial,12/14/2018,07/27/2018, 08/02/2018,,,,,,,,,,,,,,,,,,,
Contra Costa Health Plan,12/13/2018,12/1/2014, 05/22/2018,,,,,,,,,,,,,,,,,,,
Ally Bank,12/13/2018,11/11/2018,,,,,,,,,,,,,,,,,,,,
ASI Computer Systems,12/12/2018,12/1/2016,,,,,,,,,,,,,,,,,,,,
San Bernardino Community College District,12/12/2018,10/25/2018,,,,,,,,,,,,,,,,,,,,
Farmer Bros. Co.,12/11/2018,5/1/2018,,,,,,,,,,,,,,,,,,,,
"MUFG Union Bank, N.A.",12/11/2018,11/9/2018, 11/22/2018,,,,,,,,,,,,,,,,,,,
Titan Manufacturing and Distributing Inc.,12/10/2018,11/23/2017, 05/22/2018, 10/25/2018,,,,,,,,,,,,,,,,,,
Redwood Eye Center ,12/6/2018,09/19/2018,,,,,,,,,,,,,,,,,,,,
"Marriott International, Inc.",11/30/2018,9/10/2018,,,,,,,,,,,,,,,,,,,,
"Five Guys Holdings, Inc. and subsidiaries",11/30/2018,05/23/2018, 08/06/2018,,,,,,,,,,,,,,,,,,,
"1873349 Ontario, Inc.",11/30/2018,6/1/2018,,,,,,,,,,,,,,,,,,,,
"The Tax Specialists, Inc.",11/29/2018,3/1/2018, 03/19/2018,,,,,,,,,,,,,,,,,,,
"Viyet, LLC DBA Sotheby's Home",11/29/2018,n/a,,,,,,,,,,,,,,,,,,,,
"Thesy, LLC",11/28/2018,12/6/2017, 06/27/2018,,,,,,,,,,,,,,,,,,,
Dunkin' Brands Inc.,11/28/2018,n/a,,,,,,,,,,,,,,,,,,,,
"Unified Trust Company, N.A.",11/28/2018,12/6/2017, 02/25/2018,,,,,,,,,,,,,,,,,,,
Paylocity Corporation,11/27/2018,11/1/2018,,,,,,,,,,,,,,,,,,,,
"Artix Entertainment, LLC",11/27/2018,n/a,,,,,,,,,,,,,,,,,,,,
Cancer Treatment Centers of America at Western Regional Medical Center,11/27/2018,5/2/2018,,,,,,,,,,,,,,,,,,,,
Atrium Health (formerly Carolinas HealthCare System),11/27/2018,09/22/2018, 09/29/2018,,,,,,,,,,,,,,,,,,,
Synchrony Bank,11/27/2018,12/28/2017, 07/09/2018,,,,,,,,,,,,,,,,,,,
Housing Authority of the County of Alameda (HACA),11/26/2018,9/2/2018, 09/03/2018,,,,,,,,,,,,,,,,,,,
"Pharmacy Times Office of Continuing Professional Education (""PTCE"")",11/26/2018,7/6/2018,,,,,,,,,,,,,,,,,,,,
"Prosper Marketplace, Inc.",11/26/2018,10/3/2018,,,,,,,,,,,,,,,,,,,,
British Airways Plc,11/21/2018,10/21/2018, 09/05/2018, 04/21/2018, 07/28/2018,,,,,,,,,,,,,,,,,
Discover Financial Services,11/21/2018,02/26/2016,,,,,,,,,,,,,,,,,,,,
R.R. Bowker LLC,11/20/2018,5/1/2018,,,,,,,,,,,,,,,,,,,,
El Centro Regional Medical Center,11/20/2018,5/8/2018, 05/11/2018,,,,,,,,,,,,,,,,,,,
Francesca’s Services Corporation,11/19/2018,12/28/2017, 07/09/2018,,,,,,,,,,,,,,,,,,,
LPL Financial LLC,11/17/2018,11/1/2018,,,,,,,,,,,,,,,,,,,,
Metropolitan Life Insurance Company,11/16/2018,10/18/2018,,,,,,,,,,,,,,,,,,,,
"OSIsoft, LLC",11/16/2018,03/23/2017, 05/06/2017, 05/09/2017, 08/05/2017, 04/18/2018, 05/23/2018, 07/18/2018, 07/26/2018,,,,,,,,,,,,,
"HealthEquity, Inc.",11/15/2018,9/4/2018, 10/05/2018,,,,,,,,,,,,,,,,,,,
Newegg Inc.,11/15/2018,08/13/2018,,,,,,,,,,,,,,,,,,,,
"Stein Mart, Inc.",11/13/2018,12/28/2017, 07/09/2018,,,,,,,,,,,,,,,,,,,
City of Bakersfield,11/12/2018,8/11/2018, 10/01/2018,,,,,,,,,,,,,,,,,,,
"Title Nine Sports, Inc.",11/12/2018,12/28/2017, 07/09/2018,,,,,,,,,,,,,,,,,,,
"Unified Trust Company, N.A.",11/7/2018,12/6/2017, 02/25/2018,,,,,,,,,,,,,,,,,,,
DC International,11/7/2018,07/20/2018,,,,,,,,,,,,,,,,,,,,
"Professional Publications, Inc. (PPI)",11/6/2018,6/11/2017, 09/11/2017,,,,,,,,,,,,,,,,,,,
"El Paso – Los Angeles Limousine Express, Inc.",11/6/2018,12/9/2016, 09/13/2018,,,,,,,,,,,,,,,,,,,
"Tyler Technologies, Inc.",11/6/2018,10/8/2018,,,,,,,,,,,,,,,,,,,,
"Nordstrom, Inc.",11/5/2018,10/9/2018,,,,,,,,,,,,,,,,,,,,
"Five Guys Holdings, Inc. and subsidiaries. ",11/2/2018,05/23/2018, 08/06/2018,,,,,,,,,,,,,,,,,,,
"Transamerica, including Transamerica Life Insurance Company and Transamerica Retirement Solutions, LLC",11/2/2018,08/22/2018,,,,,,,,,,,,,,,,,,,,
"HSBC Bank USA, National Association",11/2/2018,10/4/2018,,,,,,,,,,,,,,,,,,,,
OXO,11/1/2018,7/1/2018,,,,,,,,,,,,,,,,,,,,
NorthBay Healthcare Corporation,10/30/2018,5/8/2018, 05/09/2018, 05/10/2018, 05/11/2018,,,,,,,,,,,,,,,,,
"Raley's/Bel Air Mart/Nob Hill General Store, Inc.",10/26/2018,09/24/2018,,,,,,,,,,,,,,,,,,,,
"TengoInternet, Inc.",10/26/2018,n/a,,,,,,,,,,,,,,,,,,,,
"TravisMathew, LLC",10/25/2018,08/13/2018, 09/25/2018,,,,,,,,,,,,,,,,,,,
"STL International, Inc. d/b/a Teeter ",10/25/2018,4/11/2018,,,,,,,,,,,,,,,,,,,,
Girl Scouts of Orange County,10/25/2018,09/30/2018,,,,,,,,,,,,,,,,,,,,
"Bankers Life (BL) - BL is the marketing brand of Bankers Life and Casualty Co., Medicare Supplement insurance policies sold by Colonial Penn Life Insurance Co. and select policies sold in NY by Bankers Conseco Life Insurance Company, a NY licensed ins. co",10/25/2018,05/30/2018, 09/13/2018,,,,,,,,,,,,,,,,,,,
"GS1 US, Inc.",10/25/2018,7/7/2017,,,,,,,,,,,,,,,,,,,,
"Net32, Inc.",10/25/2018,09/22/2018,,,,,,,,,,,,,,,,,,,,
